views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
4702,0,246,2018-01-24,2018-09-27,117955,0,EN,1
250,0,207,2018-03-02,2018-09-25,118101,0,EN,0
5052,0,165,2018-04-30,2018-10-12,118159,0,ES,1
76471,1,227,2018-02-27,2018-10-12,118224,0,EN,1
2720,0,208,2018-03-11,2018-10-05,118256,0,EN,1
695,0,194,2018-04-01,2018-10-12,118495,0,EN,0
1632,1,209,2018-03-17,2018-10-12,118506,0,EN,1
4884,1,199,2018-03-26,2018-10-11,118546,0,EN,1
1899,0,277,2018-01-07,2018-10-11,118565,0,IT,0
3687,1,246,2018-02-06,2018-10-10,118593,0,EN,0
301,1,87,2018-03-01,2018-05-27,118890,1,FR,0
5506,1,282,2018-01-03,2018-10-12,119101,0,EN,1
1391,0,182,2018-03-13,2018-09-11,119266,0,EN,1
376,0,188,2018-04-07,2018-10-12,119539,0,EN,0
4711,1,259,2018-01-26,2018-10-12,119646,0,EN,1
2525,1,264,2018-01-21,2018-10-12,119685,0,EN,1
379,1,211,2018-02-18,2018-09-17,119756,0,EN,0
41,1,100,2018-03-29,2018-07-07,119812,1,EN,0
762,0,165,2018-04-30,2018-10-12,119893,0,FR,0
7324,0,205,2018-03-21,2018-10-12,120309,0,EN,1
2643,0,250,2018-02-01,2018-10-09,120329,0,EN,1
1743,0,281,2018-01-04,2018-10-12,120408,0,EN,1
585050,0,252,2018-02-02,2018-10-12,120421,0,PT,0
4766,1,249,2018-02-05,2018-10-12,120473,0,EN,1
1147,0,246,2018-01-11,2018-09-14,120477,0,EN,1
326,0,241,2018-01-31,2018-09-29,120480,0,EN,0
4536,1,271,2018-01-12,2018-10-10,120794,0,DE,1
386,1,186,2018-02-24,2018-08-29,120796,0,EN,0
4313,1,258,2018-01-27,2018-10-12,121177,0,EN,1
2412,0,169,2018-04-20,2018-10-06,121193,0,EN,1
137,1,220,2018-02-06,2018-09-14,121228,0,EN,0
3885,1,253,2018-01-31,2018-10-11,121254,0,EN,1
5019,1,227,2018-02-01,2018-09-16,121415,0,EN,1
1368,0,272,2018-01-13,2018-10-12,121530,0,TH,0
5223,1,181,2018-04-12,2018-10-10,121539,0,EN,1
4485,0,232,2018-02-20,2018-10-10,121621,0,ES,1
14919,1,273,2018-01-12,2018-10-12,122146,0,EN,1
10650,1,281,2018-01-04,2018-10-12,122165,0,EN,1
1486,1,274,2018-01-06,2018-10-07,122195,0,EN,0
12495,1,231,2018-01-24,2018-09-12,122240,0,EN,1
3919,1,236,2018-02-05,2018-09-29,122364,0,EN,1
328,1,216,2018-02-22,2018-09-26,122634,0,EN,0
908,1,154,2018-04-27,2018-09-28,122777,0,ES,0
1463,0,197,2018-03-03,2018-09-16,122876,0,EN,1
3041,1,205,2018-03-21,2018-10-12,123040,0,EN,1
145,0,232,2018-02-21,2018-10-11,123189,0,EN,0
4694,1,264,2018-01-21,2018-10-12,123490,0,EN,0
17017,1,210,2018-03-16,2018-10-12,123556,0,EN,1
35732,1,158,2018-05-07,2018-10-12,123641,0,EN,0
6969,1,229,2018-02-25,2018-10-12,123678,0,EN,1
28485,1,253,2018-02-01,2018-10-12,123789,0,FR,1
1923,0,280,2018-01-04,2018-10-11,123875,0,EN,1
1034,1,246,2018-02-08,2018-10-12,123968,0,EN,1
15203,1,248,2018-02-06,2018-10-12,124184,0,EN,1
2857,0,197,2018-03-27,2018-10-10,124237,0,EN,1
2157,0,276,2018-01-04,2018-10-07,124340,0,EN,1
972,0,250,2018-02-03,2018-10-11,124393,0,FR,1
8674,0,270,2018-01-15,2018-10-12,124416,0,EN,1
4048,0,268,2018-01-17,2018-10-12,124616,0,ES,1
1277,0,177,2018-04-18,2018-10-12,124646,0,EN,1
9283,1,225,2018-03-01,2018-10-12,124714,0,EN,1
3572,1,263,2018-01-21,2018-10-11,124715,0,EN,1
7188,1,228,2018-02-08,2018-09-24,124762,0,EN,1
2823,1,228,2018-02-25,2018-10-11,124918,0,EN,1
2034,1,227,2018-02-27,2018-10-12,125181,0,EN,1
255,0,206,2018-02-18,2018-09-12,125259,0,EN,0
1287,0,250,2018-02-04,2018-10-12,125578,0,EN,0
1324,1,250,2018-01-29,2018-10-06,125830,0,EN,1
1358,0,189,2018-03-30,2018-10-05,125898,0,PT,1
481,1,197,2018-03-20,2018-10-03,126077,0,EN,1
4426,1,257,2018-01-28,2018-10-12,126141,0,EN,1
1658,1,283,2018-01-02,2018-10-12,126323,0,EN,1
2965,1,184,2018-04-10,2018-10-11,126407,0,EN,1
1384,1,221,2018-03-01,2018-10-08,126761,0,EN,1
650,1,204,2018-03-22,2018-10-12,126938,0,EN,1
2458,1,246,2018-02-03,2018-10-07,126944,0,EN,1
28797,0,268,2018-01-17,2018-10-12,127000,0,EN,1
4940,0,225,2018-02-28,2018-10-11,127003,0,EN,1
7456,1,198,2018-03-28,2018-10-12,127134,0,EN,1
4122,0,269,2018-01-16,2018-10-12,127165,0,EN,1
1835,1,243,2018-02-09,2018-10-10,127242,0,EN,1
1037,1,181,2018-03-01,2018-08-29,127541,0,EN,1
1659,0,234,2018-02-20,2018-10-12,127618,0,IT,1
2553,0,250,2018-02-03,2018-10-11,127747,0,EN,1
5710,1,162,2018-05-03,2018-10-12,127993,0,EN,1
4920,0,262,2018-01-22,2018-10-11,128123,0,EN,1
2593,0,231,2018-02-23,2018-10-12,128360,0,EN,1
3976,0,213,2018-02-24,2018-09-25,128377,0,EN,1
2989,1,204,2018-03-22,2018-10-12,128735,0,EN,1
866,0,268,2018-01-17,2018-10-12,129005,0,ZH,1
2534,0,260,2018-01-22,2018-10-09,129039,0,EN,1
3232,1,259,2018-01-25,2018-10-11,129155,0,EN,1
3528,1,208,2018-03-15,2018-10-09,129161,0,EN,1
12459,1,193,2018-04-02,2018-10-12,129284,0,ZH,1
3461,0,213,2018-03-11,2018-10-10,129430,0,EN,1
34572,1,199,2018-03-24,2018-10-09,129513,0,PT,1
33740,0,255,2018-01-28,2018-10-10,129527,0,EN,1
35704,0,280,2018-01-05,2018-10-12,129842,0,FR,1
10006,1,203,2018-03-23,2018-10-12,129887,0,EN,1
786,1,223,2018-03-02,2018-10-11,130117,0,EN,1
520,1,279,2018-01-05,2018-10-11,130254,0,EN,0
2041,1,187,2018-04-03,2018-10-07,130271,0,EN,1
2887,1,194,2018-04-01,2018-10-12,130329,0,EN,1
18356,1,277,2018-01-08,2018-10-12,130540,0,ES,1
3228,1,216,2018-03-10,2018-10-12,130732,0,EN,1
819,0,217,2018-03-06,2018-10-09,131150,0,EN,1
819,0,224,2018-02-25,2018-10-07,131187,0,EN,0
368,0,201,2018-03-07,2018-09-24,131325,0,EN,0
7390,1,283,2018-01-02,2018-10-12,131386,0,EN,1
110637,0,266,2018-01-19,2018-10-12,131696,0,ES,1
21840,1,264,2018-01-21,2018-10-12,131802,0,EN,1
5580,0,172,2018-04-23,2018-10-12,132140,0,EN,1
5718,0,180,2018-02-22,2018-08-21,132390,0,EN,0
1341,1,240,2018-02-01,2018-09-29,132524,0,EN,1
12766,1,283,2018-01-02,2018-10-12,132541,0,EN,1
2491,1,267,2018-01-18,2018-10-12,132745,0,EN,1
11591,1,241,2018-02-13,2018-10-12,132837,0,EN,1
7492,1,276,2018-01-08,2018-10-11,132841,0,EN,1
4161,0,223,2018-03-03,2018-10-12,133359,0,KO,1
10545,1,195,2018-03-31,2018-10-12,133387,0,EN,1
1652,1,188,2018-04-07,2018-10-12,133770,0,EN,1
706,0,275,2018-01-10,2018-10-12,133832,0,EN,0
7426,0,253,2018-02-01,2018-10-12,133835,0,KO,1
24242,1,198,2018-03-28,2018-10-12,134027,0,EN,1
2905,0,195,2018-03-12,2018-09-23,134572,0,FR,1
2602,1,269,2018-01-11,2018-10-07,134652,0,EN,1
1229,0,265,2018-01-04,2018-09-26,134673,0,EN,1
3336,1,239,2018-02-15,2018-10-12,134732,0,EN,1
539,0,267,2018-01-11,2018-10-05,135455,0,EN,1
2193,1,256,2018-01-14,2018-09-27,135485,0,EN,1
1194,0,210,2018-03-14,2018-10-10,135616,0,EN,1
5364,0,215,2018-03-07,2018-10-08,135630,0,EN,1
2437,1,277,2018-01-04,2018-10-08,135779,0,EN,1
2809,0,260,2018-01-25,2018-10-12,135891,0,EN,1
3984,1,216,2018-03-10,2018-10-12,136032,0,EN,1
1204,1,229,2018-01-21,2018-09-07,136125,0,EN,1
3107,0,178,2018-03-23,2018-09-17,136182,0,DA,1
12600,0,231,2018-02-22,2018-10-11,136255,0,EN,1
13668,0,266,2018-01-14,2018-10-07,136657,0,ES,1
4268,1,189,2018-04-06,2018-10-12,136672,0,EN,1
9515,0,278,2018-01-07,2018-10-12,136750,0,EN,1
76,0,232,2018-02-22,2018-10-12,136824,0,EN,0
2828,1,228,2018-02-25,2018-10-11,136950,0,EN,1
2801,0,261,2018-01-16,2018-10-04,136967,0,FR,0
1337,1,265,2018-01-10,2018-10-02,137110,0,EN,1
314,0,160,2018-04-24,2018-10-01,137139,0,EN,0
8389,1,268,2018-01-17,2018-10-12,137243,0,EN,1
10094,1,233,2018-02-21,2018-10-12,137588,0,EN,1
1808,0,247,2018-02-07,2018-10-12,137650,0,EN,1
3039,0,158,2018-05-02,2018-10-07,137774,0,EN,1
10591,0,282,2018-01-03,2018-10-12,137810,0,FR,1
6752,1,263,2018-01-22,2018-10-12,137961,0,EN,1
18,0,148,2018-01-27,2018-06-24,137969,1,EN,0
2609,1,182,2018-04-11,2018-10-10,138311,0,EN,1
2095,1,175,2018-04-17,2018-10-09,138527,0,EN,1
1696,1,278,2018-01-06,2018-10-11,138539,0,EN,1
2369,0,206,2018-03-19,2018-10-11,138635,0,EN,1
417,0,222,2018-03-04,2018-10-12,138842,0,EN,0
282,0,138,2018-03-28,2018-08-13,138867,0,FR,0
1375,0,231,2018-02-16,2018-10-05,138927,0,EN,1
1958,0,275,2018-01-08,2018-10-10,139016,0,IT,1
811,1,209,2018-03-13,2018-10-08,139076,0,EN,1
402,0,180,2018-04-14,2018-10-11,139111,0,EN,1
8263,1,195,2018-03-31,2018-10-12,139609,0,EN,1
12949,0,250,2018-02-04,2018-10-12,139679,0,TH,1
6848,0,262,2018-01-23,2018-10-12,139757,0,EN,1
9113,0,185,2018-04-09,2018-10-11,139826,0,EN,1
1543,1,186,2018-04-06,2018-10-09,140141,0,EN,1
5491,0,282,2018-01-03,2018-10-12,140251,0,EN,1
882,1,201,2018-03-12,2018-09-29,140494,0,EN,1
1663,1,265,2018-01-20,2018-10-12,140570,0,EN,0
1214,0,253,2018-01-29,2018-10-09,141028,0,EN,1
30817,1,278,2018-01-07,2018-10-12,141042,0,DE,0
3772,1,222,2018-03-04,2018-10-12,141224,0,EN,1
2861,0,280,2018-01-04,2018-10-11,141241,0,EN,1
3703,1,181,2018-04-14,2018-10-12,141273,0,EN,1
4964,0,233,2018-02-21,2018-10-12,141378,0,EN,1
2799,1,214,2018-03-12,2018-10-12,141650,0,EN,1
2638,1,221,2018-03-04,2018-10-11,141686,0,EN,1
2963,0,263,2018-01-18,2018-10-08,141962,0,EN,1
5339,1,273,2018-01-12,2018-10-12,141968,0,EN,1
831,1,149,2018-05-02,2018-09-28,142016,0,EN,0
4495,1,272,2018-01-13,2018-10-12,142098,0,EN,1
10581,1,218,2018-03-08,2018-10-12,142120,0,EN,1
4668,0,208,2018-03-17,2018-10-11,142206,0,EN,1
2213,1,212,2018-03-10,2018-10-08,142334,0,EN,1
3698,0,206,2018-03-20,2018-10-12,142475,0,EN,1
13976,0,207,2018-03-19,2018-10-12,142661,0,EN,1
964,0,278,2018-01-06,2018-10-11,142805,0,EN,0
2564,0,208,2018-03-18,2018-10-12,142989,0,EN,1
2925,0,258,2018-01-27,2018-10-12,143022,0,EN,1
903,0,159,2018-04-28,2018-10-04,143299,0,EN,1
239,0,253,2018-01-17,2018-09-27,143347,0,EN,0
4291,0,226,2018-02-13,2018-09-27,143377,0,DE,1
8127,1,223,2018-02-26,2018-10-07,143414,0,EN,1
2472,0,239,2018-02-15,2018-10-12,143425,0,EN,1
1879,0,230,2018-02-09,2018-09-27,144055,0,EN,1
1554,1,191,2018-04-04,2018-10-12,144183,0,EN,1
560,0,106,2018-05-09,2018-08-23,144445,0,EN,0
1980,0,281,2018-01-03,2018-10-11,144499,0,EN,1
17821,1,206,2018-03-20,2018-10-12,144592,0,IT,1
400,0,258,2018-01-25,2018-10-10,144665,0,EN,0
301,0,250,2018-01-30,2018-10-07,144819,0,ES,0
581,0,212,2018-03-14,2018-10-12,144821,0,EN,1
1158,1,272,2018-01-12,2018-10-11,144989,0,EN,1
9138,0,162,2018-05-03,2018-10-12,145099,0,EN,0
1236,1,230,2018-02-24,2018-10-12,145148,0,EN,0
273,0,186,2018-04-08,2018-10-11,145245,0,FR,0
323,0,175,2018-04-15,2018-10-07,145264,0,EN,0
24536,1,283,2018-01-02,2018-10-12,145265,0,EN,1
9448,1,182,2018-04-13,2018-10-12,145500,0,EN,1
6801,0,228,2018-02-26,2018-10-12,145577,0,EN,1
4831,0,214,2018-03-12,2018-10-12,145694,0,KO,1
3342,1,276,2018-01-09,2018-10-12,145704,0,EN,1
1722,1,184,2018-03-31,2018-10-01,145717,0,EN,1
3472,1,227,2018-02-27,2018-10-12,145906,0,EN,1
3198,1,227,2018-02-27,2018-10-12,147076,0,EN,1
2674,0,262,2018-01-22,2018-10-11,147092,0,EN,1
1537,0,183,2018-03-18,2018-09-17,147112,0,EN,1
3086,0,242,2018-02-09,2018-10-09,147278,0,EN,1
2440,0,232,2018-02-22,2018-10-12,147298,0,EN,1
3747,1,273,2018-01-01,2018-10-01,147373,0,EN,1
9472,1,243,2018-02-11,2018-10-12,147512,0,EN,1
340,0,176,2018-04-03,2018-09-26,147558,0,JA,0
8106,0,239,2018-02-15,2018-10-12,147747,0,DE,1
1105,1,170,2018-04-25,2018-10-12,147875,0,EN,0
8645,1,220,2018-03-05,2018-10-11,148168,0,EN,1
531,0,225,2018-03-01,2018-10-12,148458,0,EN,0
38267,0,257,2018-01-28,2018-10-12,148481,0,PL,1
2356,0,177,2018-04-17,2018-10-11,148607,0,EN,1
970,0,204,2018-03-22,2018-10-12,148838,0,EN,0
3564,1,205,2018-03-21,2018-10-12,148844,0,EN,1
2447,0,252,2018-02-02,2018-10-12,149126,0,EN,1
5316,0,212,2018-03-14,2018-10-12,149170,0,FR,1
11720,1,256,2018-01-29,2018-10-12,149193,0,EN,1
794,1,275,2018-01-04,2018-10-06,149263,0,EN,0
1961,0,180,2018-04-15,2018-10-12,149298,0,EN,1
5083,0,180,2018-04-14,2018-10-11,149317,0,EN,1
1574,1,189,2018-03-26,2018-10-01,149342,0,EN,1
2390,1,101,2018-04-28,2018-08-07,149517,0,EN,0
10872,1,250,2018-01-26,2018-10-03,149721,0,EN,0
6429,0,182,2018-04-13,2018-10-12,149916,0,EN,1
3977,0,265,2018-01-20,2018-10-12,149942,0,EN,1
18751,1,247,2018-02-05,2018-10-10,149990,0,EN,1
5533,0,199,2018-03-27,2018-10-12,150053,0,ES,1
1550,0,251,2018-02-03,2018-10-12,150168,0,EN,0
6527,0,233,2018-02-05,2018-09-26,150198,0,EN,1
20064,1,272,2018-01-13,2018-10-12,150347,0,EN,1
1274,1,194,2018-04-01,2018-10-12,150419,0,EN,1
699,0,180,2018-03-14,2018-09-10,150687,0,EN,1
66002,1,283,2018-01-02,2018-10-12,150739,0,EN,1
27843,0,208,2018-03-18,2018-10-12,150821,0,EN,1
3137,0,265,2018-01-20,2018-10-12,151116,0,EN,1
5496,1,277,2018-01-08,2018-10-12,151138,0,EN,1
500,1,251,2018-01-26,2018-10-04,151272,0,EN,0
861,1,277,2018-01-06,2018-10-10,151293,0,EN,0
472,1,231,2018-02-20,2018-10-09,151371,0,EN,0
816,0,221,2018-03-02,2018-10-09,151425,0,EN,1
2299,1,262,2018-01-16,2018-10-05,151544,0,EN,1
5007,0,227,2018-02-27,2018-10-12,151571,0,IT,1
1618,0,210,2018-03-10,2018-10-06,152529,0,EN,1
6112,0,226,2018-02-28,2018-10-12,153021,0,EN,1
2224,1,217,2018-03-09,2018-10-12,153221,0,EN,1
1748,1,234,2018-02-20,2018-10-12,153252,0,EN,1
10575,0,265,2018-01-20,2018-10-12,153320,0,EN,1
107,0,172,2018-02-20,2018-08-11,153368,0,EN,0
538,1,200,2018-03-26,2018-10-12,153370,0,EN,0
5942,1,265,2018-01-18,2018-10-10,153392,0,EN,1
1494,1,242,2018-02-11,2018-10-11,153798,0,EN,1
3672,0,271,2018-01-13,2018-10-11,153893,0,EN,1
219,0,238,2018-02-15,2018-10-11,153909,0,EN,0
3874,1,186,2018-04-06,2018-10-09,154163,0,EN,1
39914,1,237,2018-02-17,2018-10-12,154499,0,DE,0
3880,1,193,2018-04-01,2018-10-11,154565,0,EN,1
2768,0,205,2018-03-07,2018-09-28,154677,0,EN,1
12550,0,182,2018-04-13,2018-10-12,154682,0,EN,1
417,1,120,2018-05-03,2018-08-31,154729,0,EN,0
8499,1,197,2018-03-29,2018-10-12,154765,0,EN,1
112,0,92,2018-03-12,2018-06-12,154903,1,EN,0
18005,1,204,2018-03-22,2018-10-12,155159,0,EN,1
149,0,228,2018-02-18,2018-10-04,155524,0,EN,0
224,0,237,2018-02-09,2018-10-04,155706,0,EN,0
7698,0,281,2018-01-04,2018-10-12,155832,0,EN,1
540,0,213,2018-03-02,2018-10-01,155904,0,EN,0
3336,1,212,2018-03-02,2018-09-30,156088,0,EN,1
107582,1,255,2018-01-30,2018-10-12,156274,0,EN,1
45258,1,202,2018-03-20,2018-10-08,156581,0,EN,1
2328,0,241,2018-02-13,2018-10-12,156668,0,EN,1
5106,1,270,2018-01-15,2018-10-12,156777,0,EN,1
3579,1,178,2018-04-15,2018-10-10,156930,0,EN,1
12389,1,172,2018-04-23,2018-10-12,157152,0,EN,1
22984,1,283,2018-01-02,2018-10-12,157263,0,EN,1
2507,1,205,2018-03-01,2018-09-22,157295,0,EN,1
1496,1,232,2018-02-18,2018-10-08,157577,0,EN,1
18074,0,219,2018-03-07,2018-10-12,157597,0,JA,1
836,0,272,2018-01-13,2018-10-12,157619,0,EN,0
1250,0,245,2018-02-08,2018-10-11,157723,0,EN,1
2926,0,278,2018-01-05,2018-10-10,157757,0,EN,0
133,0,211,2018-03-15,2018-10-12,157806,0,EN,0
2058,0,223,2018-02-23,2018-10-04,157810,0,EN,1
378,0,199,2018-03-27,2018-10-12,157910,0,EN,0
1750,0,218,2018-03-06,2018-10-10,158118,0,IT,1
4630,0,208,2018-03-18,2018-10-12,158177,0,EN,1
4867,0,166,2018-04-29,2018-10-12,158192,0,EN,1
703,0,276,2018-01-09,2018-10-12,158240,0,EN,0
1186,0,189,2018-04-02,2018-10-08,158252,0,EN,1
72,0,173,2018-04-07,2018-09-27,158289,0,FR,0
26065,1,256,2018-01-29,2018-10-12,158371,0,EN,1
1147,0,224,2018-03-01,2018-10-11,158424,0,EN,0
3139,0,242,2018-02-12,2018-10-12,158603,0,EN,1
809,0,190,2018-04-04,2018-10-11,158851,0,ES,0
288,0,227,2018-01-18,2018-09-02,158897,0,EN,0
167,0,273,2018-01-12,2018-10-12,158952,0,EN,0
2718,0,231,2018-02-23,2018-10-12,159034,0,EN,1
486,0,183,2018-03-03,2018-09-02,159061,0,EN,1
1748,0,255,2018-01-29,2018-10-11,159210,0,EN,1
2460,1,180,2018-04-01,2018-09-28,159214,0,EN,1
3891,1,228,2018-02-25,2018-10-11,159226,0,ES,1
13090,1,216,2018-03-10,2018-10-12,159229,0,ES,1
1453,0,252,2018-01-31,2018-10-10,159540,0,EN,1
355,1,197,2018-03-29,2018-10-12,159548,0,EN,0
1624,1,255,2018-01-28,2018-10-10,159701,0,EN,1
18593,0,284,2018-01-01,2018-10-12,159929,0,RU,1
2209,0,245,2018-02-09,2018-10-12,160032,0,ES,1
1352,0,230,2018-02-24,2018-10-12,160062,0,EN,1
2185,0,248,2018-02-01,2018-10-07,160185,0,EN,1
228,0,213,2018-03-05,2018-10-04,160264,0,ES,0
4283,1,189,2018-04-06,2018-10-12,160273,0,EN,1
5979,1,221,2018-03-05,2018-10-12,160310,0,EN,1
6074,1,279,2018-01-06,2018-10-12,160343,0,FR,1
28474,1,266,2018-01-19,2018-10-12,160363,0,ES,1
558,1,218,2018-01-13,2018-08-19,160442,0,EN,1
776,1,272,2018-01-10,2018-10-09,160550,0,EN,1
2721,1,205,2018-03-21,2018-10-12,160630,0,EN,1
8225,0,184,2018-03-26,2018-09-26,160640,0,EN,1
5115,1,203,2018-03-23,2018-10-12,160853,0,EN,1
4723,1,231,2018-02-23,2018-10-12,160869,0,EN,1
4030,1,247,2018-02-06,2018-10-11,160921,0,EN,1
3571,0,225,2018-03-01,2018-10-12,161004,0,FR,0
588,0,209,2018-03-15,2018-10-10,161155,0,EN,0
1703,1,283,2018-01-02,2018-10-12,161210,0,EN,1
3031,1,234,2018-02-14,2018-10-06,161262,0,EN,1
2350,0,212,2018-02-13,2018-09-13,161335,0,EN,1
981054,0,226,2018-02-28,2018-10-12,161364,0,ES,0
586,0,176,2018-04-09,2018-10-02,161366,0,ES,0
22203,1,245,2018-02-09,2018-10-12,161461,0,FR,1
615,1,236,2018-02-05,2018-09-29,161536,0,EN,1
791,0,275,2018-01-03,2018-10-05,162034,0,EN,0
749,1,219,2018-02-04,2018-09-11,162067,0,EN,0
6860,1,247,2018-02-06,2018-10-11,162194,0,EN,1
7446,0,187,2018-04-08,2018-10-12,162220,0,EN,1
5524,1,269,2018-01-13,2018-10-09,162499,0,EN,1
4890,1,223,2018-02-16,2018-09-27,162521,0,EN,1
302,0,213,2018-03-03,2018-10-02,162828,0,EN,0
2521,0,264,2018-01-20,2018-10-11,162942,0,EN,1
864,1,175,2018-03-21,2018-09-12,162955,0,EN,1
4232,1,259,2018-01-17,2018-10-03,162960,0,EN,1
37518,1,217,2018-03-09,2018-10-12,162974,0,EN,1
6134,0,206,2018-03-20,2018-10-12,163074,0,SV,1
851,1,258,2018-01-26,2018-10-11,163169,0,EN,0
6397,0,280,2018-01-05,2018-10-12,163291,0,EN,1
7213,1,188,2018-04-07,2018-10-12,163295,0,EN,1
7035,0,222,2018-03-04,2018-10-12,163432,0,EN,1
13324,0,275,2018-01-10,2018-10-12,163486,0,EN,1
19754,1,275,2018-01-10,2018-10-12,163696,0,FR,1
13119,0,203,2018-03-14,2018-10-03,163791,0,EN,1
1632,1,281,2018-01-04,2018-10-12,163969,0,EN,1
17177,0,276,2018-01-09,2018-10-12,164042,0,EN,1
15784,0,271,2018-01-14,2018-10-12,164342,0,EN,1
769,1,188,2018-04-03,2018-10-08,164434,0,EN,1
1705,0,216,2018-03-10,2018-10-12,164553,0,EN,1
3412,1,280,2018-01-05,2018-10-12,164751,0,EN,1
1618,0,230,2018-02-23,2018-10-11,165153,0,EN,1
6653,1,213,2018-03-13,2018-10-12,165155,0,EN,1
7416,0,229,2018-02-25,2018-10-12,165319,0,EN,1
7517,0,241,2018-02-13,2018-10-12,165367,0,EN,1
1291,0,117,2018-03-11,2018-07-06,165499,1,EN,1
1376,1,244,2018-02-10,2018-10-12,165521,0,EN,0
5446,1,259,2018-01-26,2018-10-12,165617,0,EN,1
175,1,232,2018-02-21,2018-10-11,165644,0,EN,0
6424,1,190,2018-04-02,2018-10-09,165680,0,EN,1
4209,0,266,2018-01-16,2018-10-09,165713,0,EN,1
3,0,74,2018-05-02,2018-07-15,165797,0,EN,0
2559,0,247,2018-02-04,2018-10-09,165811,0,EN,1
1137,0,274,2018-01-11,2018-10-12,165829,0,EN,1
2478,0,252,2018-02-02,2018-10-12,165908,0,EN,0
7236,0,214,2018-03-12,2018-10-12,166075,0,KO,1
6086,1,191,2018-04-03,2018-10-11,166175,0,EN,1
1912,1,211,2018-03-14,2018-10-11,166193,0,EN,1
537,1,203,2018-03-19,2018-10-08,166241,0,EN,1
1979,1,186,2018-04-04,2018-10-07,166356,0,EN,0
11975,1,208,2018-03-18,2018-10-12,166378,0,EN,1
14538,0,216,2018-03-10,2018-10-12,166457,0,EN,1
4811,1,277,2018-01-08,2018-10-12,166711,0,EN,1
1389,1,153,2018-05-07,2018-10-07,166846,0,EN,1
172,0,200,2018-03-22,2018-10-08,167036,0,EN,0
5788,1,222,2018-03-04,2018-10-12,167231,0,DE,0
676,1,219,2018-03-05,2018-10-10,167309,0,EN,1
2015,1,209,2018-02-28,2018-09-25,167395,0,EN,1
703,1,241,2018-01-16,2018-09-14,167402,0,EN,1
577,1,176,2018-04-19,2018-10-12,167555,0,EN,0
1601166,0,277,2018-01-08,2018-10-12,167576,0,FR,0
3827,1,246,2018-02-08,2018-10-12,167584,0,EN,1
6334,1,267,2018-01-18,2018-10-12,167647,0,EN,1
13203,1,223,2018-03-02,2018-10-11,167803,0,EN,1
4880,0,276,2018-01-07,2018-10-10,167807,0,EN,1
3702,0,198,2018-03-24,2018-10-08,167851,0,EN,1
3300,0,206,2018-03-19,2018-10-11,167895,0,EN,1
415,0,254,2018-01-09,2018-09-20,167965,0,EN,0
5335,1,253,2018-02-01,2018-10-12,168035,0,EN,1
83968,0,224,2018-03-02,2018-10-12,168045,0,KO,1
7187,0,271,2018-01-14,2018-10-12,168049,0,EN,1
13617,0,212,2018-03-14,2018-10-12,168053,0,EN,1
